1.0,0.8983047,0.048701704,0.20353751,0.09316634
0.8983047,1.0,0.4666116,0.41401827,0.19039062
0.048701763,0.4666116,1.0,0.30468205,0.19159983
0.20353754,0.41401827,0.30468205,1.0,0.50631696
0.093166344,0.1903906,0.19159983,0.50631696,1.0
